1.254726929;1.286879883;1.282623901;1.270959595;1.703087036;1.672530762;1.687135742;NaN;1.429642334;1.440471436;1.441289551;1.444697144;1.215762939;1.118946289;1.255057617;1.328396973;1.692897827;1.75075769;1.638613403;1.541819824;1.424166504;1.45200415;1.137586501;1.397848633;1.380927368;1.435757813;1.586001831;1.492757568;1.756330933;1.523163086;1.570833125
1.254068604;1.28742627;1.284561523;1.27113916;1.702152954;1.671636719;1.68834668;NaN;1.429900635;1.440351196;1.440620605;1.443323608;1.215887451;1.118882935;1.253989868;1.327179688;1.692554565;1.750497437;1.637524902;1.54000769;1.420092773;1.449497803;1.137123169;1.398140869;1.3817052;1.435728027;1.582067505;1.489940796;1.755411011;1.523534668;1.571700573
1.252893799;1.287945679;1.285168091;1.271162842;1.700865356;1.671373779;1.690426758;NaN;1.43022168;1.44022168;1.439933594;1.441900635;1.215970215;1.117984863;1.252913086;1.325703125;1.692325195;1.749762451;1.63640625;1.53845459;1.415843994;1.446956787;1.136655396;1.398458008;1.382449951;1.435821777;1.577478882;1.48801355;1.753679932;1.524111084;1.572560155
1.252746338;1.288580688;1.285539429;1.271455078;1.699799316;1.670378784;1.691018311;NaN;1.4306073;1.440078247;1.43918811;1.440447266;1.216114014;1.117635986;1.251798218;1.324165283;1.692156738;1.749440308;1.63523291;1.536977905;1.411588623;1.444464478;1.135876953;1.398822632;1.383310425;1.436068237;1.573600708;1.485084351;1.751962891;1.524223389;1.573380085
1.252119019;1.288318481;1.286299438;1.271399292;1.698192505;1.669620117;1.692150269;NaN;1.431114868;1.439897217;1.438391724;1.439007324;1.216161499;1.117205811;1.250632568;1.322585693;1.691632324;1.748269775;1.634030029;1.535556885;1.40733313;1.442000244;1.135245361;1.399277954;1.383975952;1.436440796;1.569508911;1.482250854;1.751011719;1.524458984;1.574122146
1.251046021;1.287901001;1.286513184;1.27132959;1.697655396;1.669104248;1.692615601;NaN;1.431720703;1.439683228;1.437530518;1.437636963;1.216101563;1.116241089;1.249379517;1.320916626;1.691433105;1.747246704;1.632768066;1.534096436;1.40290979;1.439498047;1.134895508;1.399920044;1.384994507;1.436977539;1.564674561;1.480094238;1.750453125;1.525194946;1.575216141
1.249859009;1.287627441;1.287557739;1.271764526;1.695647217;1.667622803;1.692668579;NaN;1.432413086;1.439432373;1.436600708;1.436204224;1.215811523;1.115280884;1.248112915;1.319203003;1.690919434;1.746819946;1.631445923;1.532611084;1.398376587;1.437215332;1.134874023;1.400603638;1.38602832;1.437643066;1.560143677;1.477552246;1.749935669;1.525102783;1.576082476
1.249401733;1.287095825;1.287606812;1.271651245;1.693911621;1.666313354;1.692796997;NaN;1.433147827;1.439118042;1.435575317;1.434679077;1.215344604;1.114496948;1.246837158;1.317618774;1.689977173;1.745615234;1.630124878;1.53124353;1.393867554;1.434898926;1.1350448;1.401193115;1.38711853;1.438489624;1.554647461;1.474912598;1.749309448;1.526019775;1.577209121
1.248771973;1.28625708;1.286046997;1.272072632;1.69157666;1.665568726;1.692609253;NaN;1.433956177;1.438773682;1.43447876;1.433131958;1.214832153;1.113755493;1.245461182;1.316089478;1.689423096;1.744255981;1.628748779;1.529863647;1.389359253;1.432471313;1.135287598;1.401492676;1.387222412;1.439474365;1.549769165;1.472667114;1.748675903;1.526449219;1.577487084
1.247536377;1.285643433;1.286002441;1.271519775;1.690737305;1.664849121;1.69234082;NaN;1.434806396;1.438375366;1.433286743;1.431688843;1.214043701;1.112811768;1.244068604;1.314547852;1.688848145;1.743095703;1.627317505;1.528332764;1.384694824;1.430115479;1.135280029;1.401921387;1.386752197;1.440673462;1.544901489;1.47041748;1.748060303;1.526770142;1.577393536
1.246438232;1.285006836;1.285216553;1.27215686;1.688423096;1.663124512;1.691569702;NaN;1.435703857;1.437935913;1.432040527;1.43030481;1.213171143;1.1114198;1.242682007;1.313107178;1.688290283;1.741650513;1.6258479;1.526804443;1.379647583;1.427726196;1.135315308;1.402725098;1.387004272;1.441972534;1.539138672;1.468645752;1.747422852;1.527163452;1.577822422
1.244915405;1.284937866;1.2839552;1.272991943;1.687984497;1.661345215;1.691508545;NaN;1.436676758;1.43745813;1.430716064;1.428844482;1.212371094;1.109886353;1.24120813;1.311771606;1.688021362;1.740306152;1.624303467;1.52531665;1.374229248;1.425421021;1.135683716;1.40360791;1.388052612;1.443352051;1.53480481;1.466129028;1.746299438;1.527515015;1.578739283
1.24276001;1.284356567;1.2824823;1.273008911;1.684622925;1.660268677;1.689961426;NaN;1.437721313;1.436940063;1.429353394;1.427324585;1.211510132;1.109029663;1.23972876;1.310437988;1.687554199;1.739145142;1.622683838;1.523674805;1.368673096;1.423227783;1.136179688;1.404129517;1.388725098;1.44478125;1.529055786;1.463196777;1.745927979;1.527873535;1.579319585
1.241014526;1.282874146;1.280383911;1.273276489;1.682447144;1.65909668;1.689437012;NaN;1.438822998;1.436384277;1.427890869;1.425891968;1.210297852;1.108061646;1.238297119;1.309192505;1.687062256;1.73782019;1.621108032;1.522047974;1.363227295;1.421207886;1.136907104;1.404140259;1.388974487;1.446292603;1.523024902;1.460994995;1.746193481;1.528585571;1.579533153
1.238688599;1.282234375;1.277757935;1.273356812;1.681359131;1.657436401;1.688468994;NaN;1.43997168;1.435799683;1.426397949;1.42447998;1.208886963;1.106632935;1.236871826;1.30784021;1.686328369;1.735935059;1.619589355;1.520744019;1.357995605;1.419032471;1.13717395;1.404713745;1.389958008;1.447974854;1.517384766;1.458877808;1.746090088;1.529376099;1.580345265
1.236771729;1.281171021;1.275489624;1.273799194;1.678507202;1.655539429;1.685819336;NaN;1.441182617;1.435185791;1.424936523;1.423077026;1.20772522;1.105554443;1.235447754;1.306290039;1.68543811;1.734193726;1.618071655;1.519394653;1.352795044;1.416579346;1.137166016;1.405466309;1.390725952;1.449759888;1.511414307;1.456254639;1.746379639;1.530312378;1.581127724
1.235409302;1.280397217;1.273138916;1.274832031;1.676589844;1.653882813;1.684012695;NaN;1.442433105;1.434546509;1.423385376;1.421665894;1.206414917;1.104108887;1.233974365;1.304715942;1.684857788;1.732043701;1.616511597;1.517897949;1.347229004;1.414293091;1.13772644;1.405805664;1.391592285;1.451595337;1.505383423;1.454233276;1.746462036;1.531158325;1.58177275
1.233027344;1.27869397;1.270499023;1.27478772;1.674778564;1.65276123;1.682693237;1.607788208;1.443696289;1.433857422;1.421756226;1.420240601;1.205050171;1.102779297;1.232474365;1.303243774;1.684255493;1.730113281;1.614899048;1.516487305;1.341508057;1.412074341;1.139048828;1.406382935;1.392175415;1.453519531;1.499484985;1.452344482;1.746386108;1.532304443;1.582365636
1.230661255;1.277749634;1.267288452;1.275830566;1.672364746;1.652130493;1.679382446;1.60755542;1.444996704;1.433113037;1.420150391;1.418942139;1.203694336;1.100607422;1.231070313;1.301752319;1.68354541;1.728831055;1.61329834;1.515167847;1.335761108;1.409942383;1.140257324;1.40713623;1.39198938;1.455552734;1.493752197;1.450019531;1.746163452;1.533103027;1.582448539
1.227898438;1.276443726;1.264526489;1.276422974;1.67025708;1.650836426;1.676588501;1.606763062;1.446233887;1.432280762;1.418491455;1.417671021;1.202109497;1.098863281;1.229668091;1.300192261;1.682504028;1.727564941;1.611722656;1.513794189;1.329996704;1.407819946;1.140805786;1.407613281;1.392543823;1.457584351;1.488440918;1.448386841;1.74617627;1.533157959;1.582641507
1.224953979;1.274796509;1.262064697;1.277432251;1.669089844;1.649436157;1.674283691;1.607320435;1.447440308;1.431360229;1.416811401;1.416430054;1.200282227;1.097138794;1.228234497;1.298733765;1.68105896;1.72595874;1.610193604;1.512382324;1.32416748;1.405753906;1.141199219;1.408370117;1.39203125;1.459772705;1.482760376;1.445845459;1.747995605;1.533259033;1.582290896
1.222797974;1.273747681;1.259517857;1.278140015;1.667505981;1.648236694;1.670289307;1.607323242;1.448636597;1.430327148;1.415074097;1.415260864;1.198517334;1.095637817;1.226781372;1.297574341;1.679697632;1.723875;1.60865271;1.511116943;1.318448242;1.403875977;1.14244519;1.408981567;1.392530029;1.461919678;1.476877563;1.443609985;1.748999268;1.534308594;1.582741471
1.220564087;1.271855835;1.256810651;1.278075317;1.665439209;1.648223145;1.666867554;1.605979736;1.449775635;1.429227661;1.413374023;1.414178955;1.196603149;1.093926025;1.225314453;1.2965448;1.678306885;1.721932739;1.60706189;1.509970459;1.312708618;1.401972656;1.143266357;1.40924707;1.392403564;1.464122925;1.471261597;1.442125488;1.749138062;1.535236938;1.582632858
1.217324463;1.270411377;1.253938293;1.278727539;1.663604004;1.646043213;1.663647583;1.606546265;1.450874268;1.428124878;1.411641357;1.413116455;1.194848267;1.091981567;1.223904907;1.295502319;1.676765503;1.719876709;1.605552734;1.508736206;1.306884766;1.400039795;1.144070923;1.409488647;1.391948364;1.466248169;1.465509521;1.439935303;1.74930603;1.535370239;1.582112966
1.214225464;1.268236694;1.250895996;1.280332886;1.661053955;1.644973755;1.660320557;1.60763623;1.451934326;1.427046387;1.409841064;1.412098877;1.193338257;1.090608765;1.222577637;1.294543945;1.675512207;1.717660278;1.604204956;1.507539795;1.301360474;1.398255615;1.144770142;1.41019104;1.392187256;1.468401001;1.460134766;1.438542236;1.750527832;1.5356604;1.582161605
